file_name,strategy,splits,backtracks,clauses,variables,givens,unit_rule,pure_rule,execution_time
cnf/sudoku/1000-sudokus.txt/786.txt,Grab First,4,1,12014,729,26,6,6,1.3369054794311523
cnf/sudoku/1000-sudokus.txt/22.txt,Grab First,5,2,12011,729,23,8,8,1.3496060371398926
cnf/sudoku/1000-sudokus.txt/61.txt,Grab First,0,0,12011,729,23,1,1,1.3411707878112793
cnf/sudoku/1000-sudokus.txt/885.txt,Grab First,1,0,12014,729,26,2,2,1.3728435039520264
cnf/sudoku/1000-sudokus.txt/925.txt,Grab First,1,0,12015,729,27,2,2,1.3423688411712646
cnf/sudoku/1000-sudokus.txt/327.txt,Grab First,5,3,12012,729,24,9,9,1.3419902324676514
cnf/sudoku/1000-sudokus.txt/237.txt,Grab First,0,0,12012,729,24,1,1,1.2745442390441895
cnf/sudoku/1000-sudokus.txt/78.txt,Grab First,8,2,12011,729,23,11,11,1.3305106163024902
cnf/sudoku/1000-sudokus.txt/869.txt,Grab First,3,3,12014,729,26,7,7,1.4181432723999023
cnf/sudoku/1000-sudokus.txt/771.txt,Grab First,4,1,12014,729,26,6,6,1.3492100238800049
cnf/sudoku/1000-sudokus.txt/368.txt,Grab First,8,6,12012,729,24,15,15,1.3922042846679688
cnf/sudoku/1000-sudokus.txt/693.txt,Grab First,1,0,12013,729,25,2,2,1.4415936470031738
cnf/sudoku/1000-sudokus.txt/826.txt,Grab First,0,0,12014,729,26,1,1,1.4821953773498535
cnf/sudoku/1000-sudokus.txt/596.txt,Grab First,0,0,12013,729,25,1,1,1.5317931175231934
cnf/sudoku/1000-sudokus.txt/328.txt,Grab First,6,3,12012,729,24,10,10,1.489788293838501
cnf/sudoku/1000-sudokus.txt/673.txt,Grab First,5,3,12013,729,25,9,9,1.4909417629241943
cnf/sudoku/1000-sudokus.txt/131.txt,Grab First,4,3,12011,729,23,8,8,1.449908971786499
cnf/sudoku/1000-sudokus.txt/447.txt,Grab First,1,1,12013,729,25,3,3,1.4724647998809814
cnf/sudoku/1000-sudokus.txt/461.txt,Grab First,0,0,12013,729,25,1,1,1.3999366760253906
cnf/sudoku/1000-sudokus.txt/395.txt,Grab First,22,20,12012,729,24,43,43,1.6903932094573975
cnf/sudoku/1000-sudokus.txt/200.txt,Grab First,0,0,12012,729,24,1,1,1.426374912261963
