file_name,strategy,splits,backtracks,clauses,variables,givens,unit_rule,pure_rule,execution_time
cnf/sudoku/1000-sudokus.txt/786.txt,DLIS,69,68,12014,729,26,138,138,1.8151161670684814
cnf/sudoku/1000-sudokus.txt/22.txt,DLIS,91,89,12011,729,23,181,181,1.9347851276397705
cnf/sudoku/1000-sudokus.txt/61.txt,DLIS,0,0,12011,729,23,1,1,1.3323943614959717
cnf/sudoku/1000-sudokus.txt/885.txt,DLIS,49,48,12014,729,26,98,98,1.9246375560760498
cnf/sudoku/1000-sudokus.txt/925.txt,DLIS,3,2,12015,729,27,6,6,1.3378527164459229
cnf/sudoku/1000-sudokus.txt/327.txt,DLIS,24,23,12012,729,24,48,48,1.3957428932189941
cnf/sudoku/1000-sudokus.txt/237.txt,DLIS,0,0,12012,729,24,1,1,1.3193514347076416
cnf/sudoku/1000-sudokus.txt/78.txt,DLIS,73,72,12011,729,23,146,146,1.907588005065918
cnf/sudoku/1000-sudokus.txt/869.txt,DLIS,2,1,12014,729,26,4,4,1.3894200325012207
cnf/sudoku/1000-sudokus.txt/771.txt,DLIS,6,5,12014,729,26,12,12,1.4070382118225098
cnf/sudoku/1000-sudokus.txt/368.txt,DLIS,8,7,12012,729,24,16,16,1.3521454334259033
cnf/sudoku/1000-sudokus.txt/826.txt,DLIS,0,0,12014,729,26,1,1,1.490358591079712
cnf/sudoku/1000-sudokus.txt/596.txt,DLIS,0,0,12013,729,25,1,1,1.463697910308838
cnf/sudoku/1000-sudokus.txt/693.txt,DLIS,708,707,12013,729,25,1416,1416,7.2126851081848145
cnf/sudoku/1000-sudokus.txt/328.txt,DLIS,6,5,12012,729,24,12,12,1.508512258529663
cnf/sudoku/1000-sudokus.txt/673.txt,DLIS,52,51,12013,729,25,104,104,1.7295119762420654
cnf/sudoku/1000-sudokus.txt/131.txt,DLIS,3,2,12011,729,23,6,6,1.4351067543029785
cnf/sudoku/1000-sudokus.txt/447.txt,DLIS,2,1,12013,729,25,4,4,1.4236369132995605
